customer_key,customer_id,first_name,last_name,full_name,email,phone,country,city,location_key,kyc_status,preferred_channel,join_date,customer_segment,is_fraud_target
4145,NAB-C004145,Hadiza,Davies,Hadiza Davies,hadiza.davies4145@email.com,+2347290156350,Nigeria,Ibadan,5,Pending,ATM,2019-05-30,SME,0
4146,NAB-C004146,Lanre,Ambode,Lanre Ambode,lanre.ambode4146@email.com,+2348644811052,South Africa,Cape Town,21,Verified,Web Banking,2019-10-03,Corporate,0
4147,NAB-C004147,Lily,Lopez,Lily Lopez,lily.lopez4147@email.com,+2347064394608,Nigeria,Enugu,7,Verified,Mobile Banking,2019-03-01,SME,0
4148,NAB-C004148,Abena,Onuoha,Abena Onuoha,abena.onuoha4148@email.com,+2347514575473,Kenya,Eldoret,29,Pending,Web Banking,2021-08-22,Corporate,0
4149,NAB-C004149,Thomas,Asante,Thomas Asante,thomas.asante4149@email.com,+2348835534883,South Africa,Port Elizabeth,24,Verified,Mobile Banking,2019-04-18,SME,0
4150,NAB-C004150,Funke,Evans,Funke Evans,funke.evans4150@email.com,+2347824681417,United Kingdom,Liverpool,14,Verified,POS,2022-06-24,SME,0
4151,NAB-C004151,Edward,Sithole,Edward Sithole,edward.sithole4151@email.com,+2347866241996,Nigeria,Kaduna,6,Verified,Mobile Banking,2021-06-20,SME,0
4152,NAB-C004152,Joy,Lopez,Joy Lopez,joy.lopez4152@email.com,+2348704943142,Nigeria,Kano,3,Verified,Web Banking,2019-06-24,Retail,0
4153,NAB-C004153,Amelia,Jones,Amelia Jones,amelia.jones4153@email.com,+2348734782472,Nigeria,Enugu,7,Verified,Web Banking,2020-03-05,Retail,0
4154,NAB-C004154,Kofi,Atiku,Kofi Atiku,kofi.atiku4154@email.com,+2347313305143,Nigeria,Kano,3,Verified,Mobile Banking,2019-06-27,SME,0
4155,NAB-C004155,Femi,Evans,Femi Evans,femi.evans4155@email.com,+2347486526202,Ghana,Kumasi,16,Verified,Web Banking,2023-08-17,SME,0
4156,NAB-C004156,George,Rodriguez,George Rodriguez,george.rodriguez4156@email.com,+2347437555432,Nigeria,Enugu,7,Verified,Web Banking,2023-07-24,Premium,0
4157,NAB-C004157,Lanre,Sanwo,Lanre Sanwo,lanre.sanwo4157@email.com,+2348993385197,France,Toulouse,48,Verified,Mobile Banking,2023-08-19,Corporate,0
4158,NAB-C004158,Yetunde,Evans,Yetunde Evans,yetunde.evans4158@email.com,+2348422906247,South Africa,Durban,22,Verified,Web Banking,2021-05-26,Corporate,0
4159,NAB-C004159,Oliver,Fashola,Oliver Fashola,oliver.fashola4159@email.com,+2347724398103,United Kingdom,Liverpool,14,Verified,Mobile Banking,2021-12-10,SME,0
4160,NAB-C004160,Hassan,Idris,Hassan Idris,hassan.idris4160@email.com,+2347566866227,South Africa,Durban,22,Verified,Mobile Banking,2020-07-18,Premium,0
4161,NAB-C004161,Aliyu,Onuoha,Aliyu Onuoha,aliyu.onuoha4161@email.com,+2349066155889,United Kingdom,Birmingham,11,Verified,Web Banking,2022-06-28,SME,0
4162,NAB-C004162,Seun,Garcia,Seun Garcia,seun.garcia4162@email.com,+2348471021091,Nigeria,Lagos,1,Verified,Web Banking,2023-06-06,Premium,0
4163,NAB-C004163,Seun,Ali,Seun Ali,seun.ali4163@email.com,+2347699644014,Kenya,Kisumu,27,Verified,Mobile Banking,2022-07-09,Retail,0
4164,NAB-C004164,Isla,Tinubu,Isla Tinubu,isla.tinubu4164@email.com,+2347803301011,Nigeria,Lagos,1,Pending,Web Banking,2021-08-17,SME,0
4165,NAB-C004165,Aliyu,Nkosi,Aliyu Nkosi,aliyu.nkosi4165@email.com,+2347188099542,Canada,Ottawa,39,Verified,Web Banking,2020-11-15,SME,0
4166,NAB-C004166,Patience,Obi,Patience Obi,patience.obi4166@email.com,+2348930679675,South Africa,Port Elizabeth,24,Pending,Web Banking,2021-04-02,SME,0
4167,NAB-C004167,Patience,Sani,Patience Sani,patience.sani4167@email.com,+2347444974195,South Africa,Johannesburg,20,Verified,Mobile Banking,2023-03-14,Retail,0
4168,NAB-C004168,James,Davies,James Davies,james.davies4168@email.com,+2347092809441,Nigeria,Abuja,2,Verified,Mobile Banking,2021-03-02,SME,0
4169,NAB-C004169,Ibrahim,Mensah,Ibrahim Mensah,ibrahim.mensah4169@email.com,+2348405128303,United Kingdom,Birmingham,11,Verified,ATM,2019-03-21,Corporate,0
4170,NAB-C004170,Carlos,Thomas,Carlos Thomas,carlos.thomas4170@email.com,+2348015934874,Nigeria,Lagos,1,Verified,Mobile Banking,2023-03-06,SME,0
4171,NAB-C004171,Adewale,Lewis,Adewale Lewis,adewale.lewis4171@email.com,+2347679743024,Nigeria,Abuja,2,Pending,POS,2022-09-17,SME,0
4172,NAB-C004172,Ngozi,Dlamini,Ngozi Dlamini,ngozi.dlamini4172@email.com,+2348571041606,France,Paris,45,Verified,POS,2021-03-26,Corporate,0
4173,NAB-C004173,Chioma,Miller,Chioma Miller,chioma.miller4173@email.com,+2347328871490,Nigeria,Abuja,2,Verified,POS,2019-09-16,SME,0
4174,NAB-C004174,Hauwa,Davies,Hauwa Davies,hauwa.davies4174@email.com,+2349009749356,Ghana,Sekondi-Takoradi,18,Verified,Mobile Banking,2019-06-01,Premium,0
4175,NAB-C004175,Joseph,Hernandez,Joseph Hernandez,joseph.hernandez4175@email.com,+2347093903353,UAE,Abu Dhabi,51,Expired,Mobile Banking,2023-01-19,Retail,0
4176,NAB-C004176,Miguel,Nwosu,Miguel Nwosu,miguel.nwosu4176@email.com,+2347888559505,United Kingdom,Manchester,10,Verified,Web Banking,2022-11-30,Corporate,0
4177,NAB-C004177,Hassan,Musa,Hassan Musa,hassan.musa4177@email.com,+2349078810984,Nigeria,Port Harcourt,4,Verified,Mobile Banking,2021-08-07,Retail,0
4178,NAB-C004178,Ramatu,Chukwu,Ramatu Chukwu,ramatu.chukwu4178@email.com,+2347904061398,Nigeria,Kaduna,6,Verified,Web Banking,2023-01-30,SME,0
4179,NAB-C004179,Michael,Moore,Michael Moore,michael.moore4179@email.com,+2347976449252,United Kingdom,Leeds,12,Verified,ATM,2023-02-11,Retail,0
4180,NAB-C004180,James,Okonkwo,James Okonkwo,james.okonkwo4180@email.com,+2348808136815,Canada,Montreal,37,Pending,POS,2019-03-07,Premium,0
4181,NAB-C004181,Henry,Sani,Henry Sani,henry.sani4181@email.com,+2348659148873,Nigeria,Lagos,1,Verified,Mobile Banking,2023-06-30,SME,0
4182,NAB-C004182,Samuel,Sanwo,Samuel Sanwo,samuel.sanwo4182@email.com,+2348285973981,Nigeria,Enugu,7,Verified,Mobile Banking,2020-01-23,SME,0
4183,NAB-C004183,Tunde,Nxumalo,Tunde Nxumalo,tunde.nxumalo4183@email.com,+2348632604439,United States,Los Angeles,31,Verified,ATM,2022-08-19,SME,0
4184,NAB-C004184,Chukwuemeka,Smith,Chukwuemeka Smith,chukwuemeka.smith4184@email.com,+2347686489876,Nigeria,Ibadan,5,Verified,Branch,2019-12-28,Premium,0
4185,NAB-C004185,Rotimi,Yusuf,Rotimi Yusuf,rotimi.yusuf4185@email.com,+2347311986909,United States,Houston,33,Verified,POS,2022-11-12,SME,0
4186,NAB-C004186,David,Chukwu,David Chukwu,david.chukwu4186@email.com,+2348610346824,Nigeria,Enugu,7,Verified,Web Banking,2021-08-10,Corporate,0
4187,NAB-C004187,Jose,Sithole,Jose Sithole,jose.sithole4187@email.com,+2347074133872,Kenya,Eldoret,29,Verified,Mobile Banking,2019-11-17,Retail,0
4188,NAB-C004188,Yetunde,Dlamini,Yetunde Dlamini,yetunde.dlamini4188@email.com,+2347107167123,Ghana,Accra,15,Verified,Web Banking,2023-05-15,SME,0
4189,NAB-C004189,Gbenga,Hughes,Gbenga Hughes,gbenga.hughes4189@email.com,+2347436116814,Kenya,Mombasa,26,Verified,ATM,2021-08-01,Retail,0
4190,NAB-C004190,Dele,Idris,Dele Idris,dele.idris4190@email.com,+2347999572574,South Africa,Durban,22,Verified,ATM,2022-11-01,Retail,0
4191,NAB-C004191,James,Buhari,James Buhari,james.buhari4191@email.com,+2347500980550,Canada,Toronto,35,Verified,Web Banking,2022-06-11,Premium,0
4192,NAB-C004192,David,Chukwu,David Chukwu,david.chukwu4192@email.com,+2347578863874,Nigeria,Benin City,8,Verified,Web Banking,2019-09-25,Retail,0
4193,NAB-C004193,Patience,Ndlovu,Patience Ndlovu,patience.ndlovu4193@email.com,+2348792449257,South Africa,Port Elizabeth,24,Verified,ATM,2020-02-09,SME,0
4194,NAB-C004194,Jose,Yusuf,Jose Yusuf,jose.yusuf4194@email.com,+2347974986226,Nigeria,Kaduna,6,Verified,Mobile Banking,2023-04-24,Premium,0
4195,NAB-C004195,Ronke,Okafor,Ronke Okafor,ronke.okafor4195@email.com,+2347508426790,Nigeria,Abuja,2,Verified,Branch,2019-10-10,SME,0
4196,NAB-C004196,Fatima,Yakubu,Fatima Yakubu,fatima.yakubu4196@email.com,+2348266289357,UAE,Sharjah,52,Verified,Mobile Banking,2019-04-17,Premium,0
4197,NAB-C004197,Sofia,Wike,Sofia Wike,sofia.wike4197@email.com,+2348909895698,Nigeria,Abuja,2,Verified,Mobile Banking,2022-09-25,Premium,0
4198,NAB-C004198,Fatima,Sanwo,Fatima Sanwo,fatima.sanwo4198@email.com,+2347828299675,Ghana,Tamale,17,Verified,Mobile Banking,2023-09-05,Corporate,0
4199,NAB-C004199,Folake,Obiora,Folake Obiora,folake.obiora4199@email.com,+2347791580352,UAE,Sharjah,52,Verified,Web Banking,2019-03-16,Premium,0
4200,NAB-C004200,Babatunde,Smith,Babatunde Smith,babatunde.smith4200@email.com,+2347026521358,Nigeria,Ibadan,5,Verified,Web Banking,2019-01-17,Corporate,0
4201,NAB-C004201,Bello,Chukwu,Bello Chukwu,bello.chukwu4201@email.com,+2348420856878,South Africa,Cape Town,21,Verified,POS,2020-08-30,Premium,0
4202,NAB-C004202,Fatima,Nwosu,Fatima Nwosu,fatima.nwosu4202@email.com,+2349060417808,UAE,Ajman,53,Verified,Mobile Banking,2019-04-30,Premium,0
4203,NAB-C004203,Emma,Adeyemi,Emma Adeyemi,emma.adeyemi4203@email.com,+2347473047526,Kenya,Nairobi,25,Expired,Web Banking,2019-07-03,Retail,0
4204,NAB-C004204,Maria,Yakubu,Maria Yakubu,maria.yakubu4204@email.com,+2347144403529,Ghana,Cape Coast,19,Verified,Web Banking,2020-10-20,Retail,0
4205,NAB-C004205,Michael,Williams,Michael Williams,michael.williams4205@email.com,+2347360967178,UAE,Ajman,53,Verified,Web Banking,2020-03-07,Corporate,0
4206,NAB-C004206,Akosua,Tinubu,Akosua Tinubu,akosua.tinubu4206@email.com,+2347106842678,United Kingdom,Leeds,12,Pending,Mobile Banking,2019-07-09,Premium,0
4207,NAB-C004207,Grace,Evans,Grace Evans,grace.evans4207@email.com,+2347916551292,United Kingdom,London,9,Verified,Web Banking,2022-01-14,Premium,0
4208,NAB-C004208,Funke,Hassan,Funke Hassan,funke.hassan4208@email.com,+2347682759921,Nigeria,Benin City,8,Verified,Branch,2020-05-10,Corporate,0
4209,NAB-C004209,Joke,Owusu,Joke Owusu,joke.owusu4209@email.com,+2348858262044,UAE,Abu Dhabi,51,Verified,POS,2021-12-07,Retail,0
4210,NAB-C004210,Usman,Smith,Usman Smith,usman.smith4210@email.com,+2348423557508,United Kingdom,Liverpool,14,Pending,Web Banking,2019-10-12,Corporate,0
4211,NAB-C004211,Zanele,Tinubu,Zanele Tinubu,zanele.tinubu4211@email.com,+2347104599406,United States,Phoenix,34,Verified,Web Banking,2023-09-02,Retail,0
4212,NAB-C004212,Bello,Khalid,Bello Khalid,bello.khalid4212@email.com,+2347406168020,Kenya,Eldoret,29,Verified,Mobile Banking,2021-04-08,Retail,0
4213,NAB-C004213,Henry,Nwosu,Henry Nwosu,henry.nwosu4213@email.com,+2348094340528,Kenya,Nakuru,28,Verified,Web Banking,2022-06-14,Corporate,0
4214,NAB-C004214,Sophie,Omar,Sophie Omar,sophie.omar4214@email.com,+2348993955376,Ghana,Tamale,17,Pending,Web Banking,2020-06-23,Corporate,0
4215,NAB-C004215,Ama,Wike,Ama Wike,ama.wike4215@email.com,+2348242724921,Nigeria,Port Harcourt,4,Verified,Web Banking,2020-07-13,Retail,0
4216,NAB-C004216,Musa,Mthembu,Musa Mthembu,musa.mthembu4216@email.com,+2347429812250,Nigeria,Lagos,1,Pending,Mobile Banking,2020-06-28,Premium,0
4217,NAB-C004217,Seun,Lewis,Seun Lewis,seun.lewis4217@email.com,+2348054205098,South Africa,Johannesburg,20,Verified,Mobile Banking,2019-05-19,Retail,0
4218,NAB-C004218,Edward,Roberts,Edward Roberts,edward.roberts4218@email.com,+2347513195961,France,Nice,49,Verified,ATM,2021-11-06,SME,0
4219,NAB-C004219,Jose,Osei,Jose Osei,jose.osei4219@email.com,+2347689206373,Nigeria,Benin City,8,Verified,Web Banking,2023-09-12,SME,0
4220,NAB-C004220,Emma,Idris,Emma Idris,emma.idris4220@email.com,+2347382114688,Nigeria,Port Harcourt,4,Verified,Web Banking,2022-01-23,SME,0
4221,NAB-C004221,Michael,Eze,Michael Eze,michael.eze4221@email.com,+2347544561302,Ghana,Tamale,17,Verified,Web Banking,2021-03-02,Retail,0
4222,NAB-C004222,Joseph,Obi,Joseph Obi,joseph.obi4222@email.com,+2348265369884,Ghana,Sekondi-Takoradi,18,Verified,Mobile Banking,2020-03-12,Corporate,0
4223,NAB-C004223,Chioma,Omar,Chioma Omar,chioma.omar4223@email.com,+2348243412647,Nigeria,Kano,3,Pending,Mobile Banking,2023-02-24,Premium,0
4224,NAB-C004224,Kwame,Ali,Kwame Ali,kwame.ali4224@email.com,+2348703417937,United Kingdom,Birmingham,11,Pending,Mobile Banking,2023-11-16,Corporate,0
4225,NAB-C004225,Abena,Saleh,Abena Saleh,abena.saleh4225@email.com,+2348487611761,Nigeria,Lagos,1,Verified,ATM,2021-03-20,Premium,0
4226,NAB-C004226,Edward,Mensah,Edward Mensah,edward.mensah4226@email.com,+2348437348017,United Kingdom,Manchester,10,Verified,Mobile Banking,2023-03-20,Corporate,0
4227,NAB-C004227,Kwame,Nkosi,Kwame Nkosi,kwame.nkosi4227@email.com,+2347164264075,Nigeria,Port Harcourt,4,Verified,Mobile Banking,2020-01-08,Corporate,0
4228,NAB-C004228,Sophie,Zulu,Sophie Zulu,sophie.zulu4228@email.com,+2347339133042,Nigeria,Kano,3,Pending,Mobile Banking,2021-05-06,Corporate,0
4229,NAB-C004229,Emma,Okafor,Emma Okafor,emma.okafor4229@email.com,+2348835332152,Kenya,Mombasa,26,Verified,Mobile Banking,2019-12-26,Corporate,0
4230,NAB-C004230,Ramatu,Obi,Ramatu Obi,ramatu.obi4230@email.com,+2347215650233,Canada,Montreal,37,Verified,Web Banking,2020-09-08,Premium,0
4231,NAB-C004231,Oliver,Okonkwo,Oliver Okonkwo,oliver.okonkwo4231@email.com,+2347858425930,United States,Phoenix,34,Verified,Web Banking,2023-10-30,Corporate,0
4232,NAB-C004232,Comfort,Rodriguez,Comfort Rodriguez,comfort.rodriguez4232@email.com,+2347144866864,Nigeria,Abuja,2,Verified,Mobile Banking,2019-11-25,SME,0
4233,NAB-C004233,George,Yusuf,George Yusuf,george.yusuf4233@email.com,+2348255282154,Nigeria,Port Harcourt,4,Verified,Mobile Banking,2019-03-15,Retail,0
4234,NAB-C004234,Hauwa,Tinubu,Hauwa Tinubu,hauwa.tinubu4234@email.com,+2348320600774,United States,Phoenix,34,Verified,Web Banking,2020-04-30,Retail,0
4235,NAB-C004235,Peace,Obiora,Peace Obiora,peace.obiora4235@email.com,+2349085487102,Kenya,Eldoret,29,Verified,Branch,2021-05-28,SME,0
4236,NAB-C004236,Isabella,Dlamini,Isabella Dlamini,isabella.dlamini4236@email.com,+2348538971757,United States,New York,30,Verified,Web Banking,2022-02-05,SME,0
4237,NAB-C004237,Lanre,Ali,Lanre Ali,lanre.ali4237@email.com,+2349099551581,Nigeria,Lagos,1,Verified,POS,2019-01-14,Corporate,0
4238,NAB-C004238,Abena,Nwachukwu,Abena Nwachukwu,abena.nwachukwu4238@email.com,+2348951185348,United Kingdom,Birmingham,11,Pending,Mobile Banking,2022-01-17,Premium,0
4239,NAB-C004239,Yusuf,Okonkwo,Yusuf Okonkwo,yusuf.okonkwo4239@email.com,+2348522670667,Germany,Berlin,40,Pending,Mobile Banking,2022-01-02,Premium,0
4240,NAB-C004240,Valentina,Onuoha,Valentina Onuoha,valentina.onuoha4240@email.com,+2348052678078,Nigeria,Port Harcourt,4,Verified,POS,2023-11-24,Retail,0
4241,NAB-C004241,Bongani,Saleh,Bongani Saleh,bongani.saleh4241@email.com,+2347822539695,Nigeria,Ibadan,5,Verified,POS,2021-10-05,Corporate,0
4242,NAB-C004242,Bola,Yusuf,Bola Yusuf,bola.yusuf4242@email.com,+2348699539302,South Africa,Johannesburg,20,Verified,Mobile Banking,2019-06-16,Retail,0
4243,NAB-C004243,Michael,Saleh,Michael Saleh,michael.saleh4243@email.com,+2347724339844,Ghana,Tamale,17,Verified,Mobile Banking,2022-11-09,Corporate,0
4244,NAB-C004244,Jose,Mensah,Jose Mensah,jose.mensah4244@email.com,+2347625057717,Kenya,Nairobi,25,Pending,Web Banking,2022-12-29,Premium,0
4245,NAB-C004245,Bukola,Davies,Bukola Davies,bukola.davies4245@email.com,+2347936566066,Nigeria,Lagos,1,Pending,Mobile Banking,2022-01-10,Retail,0
4246,NAB-C004246,Isabella,Sithole,Isabella Sithole,isabella.sithole4246@email.com,+2347933619681,Nigeria,Port Harcourt,4,Verified,Web Banking,2022-10-25,Retail,0
4247,NAB-C004247,Grace,Sanwo,Grace Sanwo,grace.sanwo4247@email.com,+2348496028191,Nigeria,Abuja,2,Verified,ATM,2021-07-03,Corporate,0
4248,NAB-C004248,Henry,Owusu,Henry Owusu,henry.owusu4248@email.com,+2348561278904,United Kingdom,Glasgow,13,Verified,Web Banking,2021-10-29,SME,0
4249,NAB-C004249,Edward,Adewale,Edward Adewale,edward.adewale4249@email.com,+2348272703444,South Africa,Cape Town,21,Verified,Mobile Banking,2022-03-20,Retail,0
4250,NAB-C004250,Carlos,Owusu,Carlos Owusu,carlos.owusu4250@email.com,+2348224986784,South Africa,Johannesburg,20,Verified,Web Banking,2023-01-09,Corporate,0
4251,NAB-C004251,Jack,Owusu,Jack Owusu,jack.owusu4251@email.com,+2347464713544,Nigeria,Ibadan,5,Verified,POS,2023-06-13,Corporate,0
4252,NAB-C004252,Kojo,Hughes,Kojo Hughes,kojo.hughes4252@email.com,+2347610980066,Germany,Cologne,44,Verified,POS,2023-03-30,Premium,0
4253,NAB-C004253,Yetunde,Obiora,Yetunde Obiora,yetunde.obiora4253@email.com,+2348526007014,Nigeria,Abuja,2,Pending,Mobile Banking,2019-04-27,Premium,0
4254,NAB-C004254,Lanre,Musa,Lanre Musa,lanre.musa4254@email.com,+2348327726168,Nigeria,Ibadan,5,Verified,Branch,2021-06-23,Premium,0
4255,NAB-C004255,Mariam,Nxumalo,Mariam Nxumalo,mariam.nxumalo4255@email.com,+2347315412802,Ghana,Cape Coast,19,Verified,Web Banking,2020-11-17,Retail,0
4256,NAB-C004256,Kemi,Evans,Kemi Evans,kemi.evans4256@email.com,+2349043644884,United Kingdom,Liverpool,14,Verified,Mobile Banking,2020-07-08,Premium,0
4257,NAB-C004257,Funke,Rodriguez,Funke Rodriguez,funke.rodriguez4257@email.com,+2347411004218,South Africa,Port Elizabeth,24,Verified,ATM,2022-03-01,Retail,0
4258,NAB-C004258,Amelia,Ibrahim,Amelia Ibrahim,amelia.ibrahim4258@email.com,+2347675695856,Canada,Toronto,35,Verified,POS,2021-01-07,SME,0
4259,NAB-C004259,Hauwa,Zulu,Hauwa Zulu,hauwa.zulu4259@email.com,+2347622383120,United Kingdom,Glasgow,13,Verified,Mobile Banking,2022-08-07,Corporate,0
4260,NAB-C004260,Nomvula,Abubakar,Nomvula Abubakar,nomvula.abubakar4260@email.com,+2348577919653,Kenya,Mombasa,26,Pending,POS,2019-01-02,Premium,0
4261,NAB-C004261,Musa,Hughes,Musa Hughes,musa.hughes4261@email.com,+2347339513721,United Kingdom,London,9,Verified,Mobile Banking,2019-07-18,SME,0
4262,NAB-C004262,Dele,Taylor,Dele Taylor,dele.taylor4262@email.com,+2347910343800,Germany,Hamburg,42,Verified,Web Banking,2020-11-28,Retail,0
4263,NAB-C004263,Safiya,Yusuf,Safiya Yusuf,safiya.yusuf4263@email.com,+2348972925709,United Kingdom,Birmingham,11,Verified,ATM,2020-06-13,Premium,0
4264,NAB-C004264,Camila,Lewis,Camila Lewis,camila.lewis4264@email.com,+2348504956569,South Africa,Pretoria,23,Verified,POS,2020-11-23,Premium,0
4265,NAB-C004265,George,Eze,George Eze,george.eze4265@email.com,+2348704010464,Nigeria,Benin City,8,Verified,Mobile Banking,2022-12-02,Retail,0
4266,NAB-C004266,Chukwuemeka,Moore,Chukwuemeka Moore,chukwuemeka.moore4266@email.com,+2348834967957,United States,New York,30,Pending,Mobile Banking,2021-11-04,Premium,0
4267,NAB-C004267,Abdullahi,Hernandez,Abdullahi Hernandez,abdullahi.hernandez4267@email.com,+2347928272518,United States,Los Angeles,31,Verified,Mobile Banking,2022-11-23,Retail,0
4268,NAB-C004268,Hadiza,Atiku,Hadiza Atiku,hadiza.atiku4268@email.com,+2348812483101,Ghana,Kumasi,16,Verified,Web Banking,2021-03-13,SME,0
4269,NAB-C004269,Carlos,Wike,Carlos Wike,carlos.wike4269@email.com,+2347222045645,Nigeria,Kano,3,Verified,ATM,2020-03-26,SME,0
4270,NAB-C004270,Emma,Johnson,Emma Johnson,emma.johnson4270@email.com,+2347357367146,Germany,Munich,41,Expired,ATM,2020-05-28,Premium,0
4271,NAB-C004271,Henry,Lewis,Henry Lewis,henry.lewis4271@email.com,+2348972708824,United Kingdom,Leeds,12,Pending,Mobile Banking,2019-10-14,SME,0
4272,NAB-C004272,Ama,Wilson,Ama Wilson,ama.wilson4272@email.com,+2347169808491,Nigeria,Benin City,8,Verified,Web Banking,2022-08-16,Corporate,0
4273,NAB-C004273,Carlos,Moore,Carlos Moore,carlos.moore4273@email.com,+2348242529024,Nigeria,Abuja,2,Verified,Web Banking,2020-02-05,Retail,0
4274,NAB-C004274,Ama,Johnson,Ama Johnson,ama.johnson4274@email.com,+2347122467516,Nigeria,Ibadan,5,Verified,Mobile Banking,2019-11-19,Premium,0
4275,NAB-C004275,Ama,Okonkwo,Ama Okonkwo,ama.okonkwo4275@email.com,+2348184506049,United Kingdom,Birmingham,11,Verified,POS,2020-10-15,Corporate,0
4276,NAB-C004276,Edward,Hernandez,Edward Hernandez,edward.hernandez4276@email.com,+2347424814717,South Africa,Port Elizabeth,24,Verified,ATM,2021-09-05,Premium,0
4277,NAB-C004277,Babatunde,Fashola,Babatunde Fashola,babatunde.fashola4277@email.com,+2347510414201,United Kingdom,Leeds,12,Verified,Web Banking,2023-07-11,Retail,0
4278,NAB-C004278,Yetunde,Zulu,Yetunde Zulu,yetunde.zulu4278@email.com,+2347770937279,Nigeria,Ibadan,5,Verified,Mobile Banking,2019-10-09,SME,0
4279,NAB-C004279,Yusuf,Smith,Yusuf Smith,yusuf.smith4279@email.com,+2348817002375,Ghana,Tamale,17,Verified,POS,2019-05-04,Retail,0
4280,NAB-C004280,Ntombi,Mokoena,Ntombi Mokoena,ntombi.mokoena4280@email.com,+2347887921199,Ghana,Tamale,17,Verified,Mobile Banking,2020-08-28,Corporate,0
4281,NAB-C004281,Joseph,Agyei,Joseph Agyei,joseph.agyei4281@email.com,+2347230327611,Nigeria,Enugu,7,Verified,ATM,2021-12-31,Premium,0
4282,NAB-C004282,Comfort,Davies,Comfort Davies,comfort.davies4282@email.com,+2347719782030,Kenya,Eldoret,29,Verified,ATM,2019-02-19,Corporate,0
4283,NAB-C004283,Emmanuel,Sani,Emmanuel Sani,emmanuel.sani4283@email.com,+2347288424644,Nigeria,Kano,3,Verified,Web Banking,2022-06-16,Premium,0
4284,NAB-C004284,Jack,Khalid,Jack Khalid,jack.khalid4284@email.com,+2348897344106,Canada,Toronto,35,Expired,Branch,2022-10-22,SME,0
4285,NAB-C004285,Peace,Buhari,Peace Buhari,peace.buhari4285@email.com,+2348875189861,Nigeria,Abuja,2,Verified,Web Banking,2019-06-24,SME,0
4286,NAB-C004286,Folake,Dlamini,Folake Dlamini,folake.dlamini4286@email.com,+2347257709274,South Africa,Durban,22,Pending,Mobile Banking,2019-04-26,SME,0
4287,NAB-C004287,Garba,Nkosi,Garba Nkosi,garba.nkosi4287@email.com,+2348069540852,France,Toulouse,48,Verified,POS,2019-02-12,SME,0
4288,NAB-C004288,Zainab,Asante,Zainab Asante,zainab.asante4288@email.com,+2348927722233,Nigeria,Port Harcourt,4,Verified,Mobile Banking,2023-05-01,Premium,0
4289,NAB-C004289,Yusuf,Moore,Yusuf Moore,yusuf.moore4289@email.com,+2348678193176,Nigeria,Enugu,7,Verified,Branch,2022-01-17,Corporate,0
4290,NAB-C004290,Yaw,Ibrahim,Yaw Ibrahim,yaw.ibrahim4290@email.com,+2347522813972,Nigeria,Abuja,2,Verified,ATM,2023-10-25,Corporate,0
4291,NAB-C004291,Henry,Smith,Henry Smith,henry.smith4291@email.com,+2347145432493,Kenya,Nairobi,25,Pending,Web Banking,2023-03-13,Corporate,0
4292,NAB-C004292,Zainab,Garcia,Zainab Garcia,zainab.garcia4292@email.com,+2348111958126,Nigeria,Abuja,2,Verified,Mobile Banking,2023-03-02,Premium,0
4293,NAB-C004293,Emmanuel,Lewis,Emmanuel Lewis,emmanuel.lewis4293@email.com,+2348701967928,South Africa,Pretoria,23,Verified,Web Banking,2020-04-28,SME,0
