account_key,account_id,customer_key,account_type,currency,credit_limit,current_balance,account_status,open_date,balance_tier
5528,NAB-A00005528,3910,Domiciliary,GHS,105207.77,71676.08,Active,2021-09-05,High
5529,NAB-A00005529,3910,Savings,GHS,4552.72,4300.41,Closed,2021-09-02,Low
5530,NAB-A00005530,3911,Savings,GBP,9093.68,2009.18,Active,2020-11-23,Low
5531,NAB-A00005531,3912,Savings,GBP,5055.59,598.0,Dormant,2020-04-01,Low
5532,NAB-A00005532,3913,Domiciliary,USD,23788.36,4494.2,Active,2019-10-04,Low
5533,NAB-A00005533,3914,Savings,USD,24464.59,4029.77,Active,2023-08-04,Low
5534,NAB-A00005534,3915,Current,USD,26680.95,24534.49,Active,2023-09-25,Mid
5535,NAB-A00005535,3915,Premium,USD,106201.6,31543.67,Active,2023-10-09,Mid
5536,NAB-A00005536,3915,Fixed Deposit,USD,54308.62,45819.07,Active,2023-10-11,Mid
5537,NAB-A00005537,3916,Savings,NGN,10411.56,2774.77,Active,2020-02-24,Low
5538,NAB-A00005538,3916,Savings,NGN,9059.97,1304.39,Active,2020-03-18,Low
5539,NAB-A00005539,3917,Domiciliary,GHS,9676.43,4922.58,Active,2022-12-18,Low
5540,NAB-A00005540,3918,Fixed Deposit,ZAR,4814.94,4549.2,Active,2021-09-28,Low
5541,NAB-A00005541,3919,Premium,NGN,25448.01,10917.91,Active,2020-08-01,Mid
5542,NAB-A00005542,3919,Current,NGN,5396.98,3438.83,Active,2020-08-02,Low
5543,NAB-A00005543,3920,Savings,GBP,5373.23,4629.44,Active,2019-03-01,Low
5544,NAB-A00005544,3921,Savings,USD,9099.62,4303.48,Active,2021-06-24,Low
5545,NAB-A00005545,3921,Savings,USD,5285.84,4938.7,Suspended,2021-07-16,Low
5546,NAB-A00005546,3921,Current,USD,26086.92,11762.56,Closed,2021-07-08,Mid
5547,NAB-A00005547,3922,Current,NGN,9332.61,1718.05,Active,2022-07-26,Low
5548,NAB-A00005548,3923,Current,NGN,26790.51,18986.03,Active,2021-05-31,Mid
5549,NAB-A00005549,3923,Domiciliary,NGN,53877.89,22708.52,Suspended,2021-05-26,Mid
5550,NAB-A00005550,3924,Savings,USD,4982.66,829.55,Active,2021-07-01,Low
5551,NAB-A00005551,3924,Current,USD,9584.51,1990.38,Active,2021-07-24,Low
5552,NAB-A00005552,3924,Savings,USD,242571.18,209193.2,Active,2021-07-23,High
5553,NAB-A00005553,3925,Domiciliary,GBP,4994.55,2368.38,Dormant,2023-03-27,Low
5554,NAB-A00005554,3925,Savings,GBP,49334.67,40767.29,Active,2023-04-14,Mid
5555,NAB-A00005555,3926,Savings,NGN,10772.86,9203.49,Active,2022-10-11,Low
5556,NAB-A00005556,3927,Premium,NGN,9829.15,6954.22,Active,2022-10-04,Low
5557,NAB-A00005557,3927,Savings,NGN,5068.21,3546.22,Active,2022-09-20,Low
5558,NAB-A00005558,3927,Premium,NGN,5033.15,2944.59,Active,2022-10-08,Low
5559,NAB-A00005559,3928,Current,NGN,4830.97,1592.1,Active,2019-07-13,Low
5560,NAB-A00005560,3929,Current,NGN,102907.99,77058.74,Active,2022-08-28,High
5561,NAB-A00005561,3930,Premium,NGN,25426.03,17330.72,Active,2022-10-23,Mid
5562,NAB-A00005562,3931,Domiciliary,NGN,5159.83,2419.13,Active,2019-09-18,Low
5563,NAB-A00005563,3932,Savings,NGN,10310.25,5028.52,Active,2020-05-10,Low
5564,NAB-A00005564,3932,Domiciliary,NGN,4987.08,3709.18,Active,2020-04-24,Low
5565,NAB-A00005565,3932,Savings,NGN,4831.63,2915.02,Active,2020-05-17,Low
5566,NAB-A00005566,3933,Premium,NGN,5198.81,4444.26,Dormant,2019-06-19,Low
5567,NAB-A00005567,3933,Savings,NGN,245815.17,121565.59,Active,2019-06-08,High
5568,NAB-A00005568,3934,Savings,GBP,5306.43,4909.06,Active,2021-10-22,Low
5569,NAB-A00005569,3934,Savings,GBP,266551.86,207639.64,Active,2021-10-14,High
5570,NAB-A00005570,3935,Current,USD,54733.65,42401.43,Active,2019-11-18,Mid
5571,NAB-A00005571,3936,Current,ZAR,5236.58,1836.4,Active,2021-05-17,Low
5572,NAB-A00005572,3937,Domiciliary,NGN,5163.24,2992.75,Active,2021-06-12,Low
5573,NAB-A00005573,3938,Savings,NGN,24888.48,3037.78,Active,2023-03-30,Low
5574,NAB-A00005574,3939,Savings,NGN,25475.54,16125.66,Active,2020-07-20,Mid
5575,NAB-A00005575,3940,Current,NGN,96103.65,46154.24,Active,2023-01-04,Mid
5576,NAB-A00005576,3941,Domiciliary,USD,53634.61,33523.69,Dormant,2020-02-13,Mid
5577,NAB-A00005577,3941,Fixed Deposit,USD,26648.16,19321.97,Active,2020-02-19,Mid
5578,NAB-A00005578,3942,Savings,GBP,10048.37,7353.38,Active,2019-10-19,Low
5579,NAB-A00005579,3943,Current,NGN,47965.68,34828.45,Active,2021-04-19,Mid
5580,NAB-A00005580,3943,Savings,NGN,4748.65,3832.11,Active,2021-05-10,Low
5581,NAB-A00005581,3944,Savings,GHS,26708.5,16877.87,Dormant,2023-06-28,Mid
5582,NAB-A00005582,3945,Savings,NGN,5425.25,1588.32,Active,2021-11-02,Low
5583,NAB-A00005583,3946,Current,NGN,25112.39,14936.72,Active,2020-10-09,Mid
5584,NAB-A00005584,3947,Savings,GHS,5271.98,2032.29,Active,2022-10-23,Low
5585,NAB-A00005585,3948,Domiciliary,GBP,25965.86,12121.34,Active,2020-04-26,Mid
5586,NAB-A00005586,3949,Fixed Deposit,GBP,5192.35,4675.86,Active,2019-10-15,Low
5587,NAB-A00005587,3949,Current,GBP,5360.31,2022.08,Active,2019-11-09,Low
5588,NAB-A00005588,3950,Domiciliary,USD,4903.36,2507.13,Active,2022-09-16,Low
5589,NAB-A00005589,3951,Domiciliary,ZAR,47331.45,20912.76,Active,2019-12-30,Mid
5590,NAB-A00005590,3952,Savings,GBP,47525.22,26425.35,Active,2023-08-15,Mid
5591,NAB-A00005591,3952,Domiciliary,GBP,47958.17,38918.53,Active,2023-07-25,Mid
5592,NAB-A00005592,3953,Fixed Deposit,NGN,10968.55,10325.65,Active,2021-01-25,Mid
5593,NAB-A00005593,3954,Premium,NGN,9767.72,1509.45,Active,2022-04-06,Low
5594,NAB-A00005594,3954,Savings,NGN,23929.39,4573.29,Active,2022-04-13,Low
5595,NAB-A00005595,3955,Current,GBP,5022.7,577.85,Dormant,2022-05-31,Low
5596,NAB-A00005596,3956,Fixed Deposit,GHS,243679.56,171488.93,Active,2021-08-08,High
5597,NAB-A00005597,3957,Savings,NGN,9536.4,6485.35,Active,2019-05-21,Low
5598,NAB-A00005598,3958,Savings,NGN,10122.41,1205.05,Active,2020-02-09,Low
5599,NAB-A00005599,3959,Current,USD,9537.58,2526.0,Active,2020-10-11,Low
5600,NAB-A00005600,3959,Current,USD,26549.74,11981.27,Active,2020-10-04,Mid
5601,NAB-A00005601,3960,Domiciliary,USD,9449.25,743.88,Suspended,2021-07-02,Low
5602,NAB-A00005602,3961,Premium,GBP,23429.52,17701.23,Active,2019-09-27,Mid
5603,NAB-A00005603,3961,Savings,GBP,103213.77,89159.71,Active,2019-09-17,High
5604,NAB-A00005604,3962,Current,USD,5281.42,4470.83,Active,2019-05-22,Low
5605,NAB-A00005605,3962,Current,USD,47881.97,35637.27,Active,2019-05-17,Mid
5606,NAB-A00005606,3963,Domiciliary,GBP,26606.24,24012.61,Active,2023-01-31,Mid
5607,NAB-A00005607,3964,Current,USD,10576.0,3989.34,Active,2022-09-03,Low
5608,NAB-A00005608,3965,Savings,GBP,47752.25,25620.01,Active,2023-05-15,Mid
5609,NAB-A00005609,3966,Savings,USD,93304.44,8097.88,Dormant,2023-12-08,Low
5610,NAB-A00005610,3966,Domiciliary,USD,25157.24,3098.08,Active,2023-12-16,Low
5611,NAB-A00005611,3966,Current,USD,10206.62,2161.93,Active,2023-12-17,Low
5612,NAB-A00005612,3967,Fixed Deposit,GBP,106080.01,24502.96,Active,2023-12-26,Mid
5613,NAB-A00005613,3968,Current,GBP,5361.99,4063.34,Active,2021-07-11,Low
5614,NAB-A00005614,3968,Domiciliary,GBP,4834.05,779.41,Active,2021-07-17,Low
5615,NAB-A00005615,3969,Savings,GBP,4943.86,3360.41,Active,2019-05-21,Low
5616,NAB-A00005616,3969,Current,GBP,53238.57,31231.62,Active,2019-06-06,Mid
5617,NAB-A00005617,3970,Savings,ZAR,24848.69,19952.91,Dormant,2021-08-27,Mid
5618,NAB-A00005618,3971,Current,NGN,23999.4,20664.4,Active,2021-01-27,Mid
5619,NAB-A00005619,3972,Savings,USD,4842.06,1741.97,Closed,2020-03-24,Low
5620,NAB-A00005620,3972,Current,USD,270371.63,113526.43,Active,2020-04-07,High
5621,NAB-A00005621,3973,Fixed Deposit,NGN,24320.16,11397.78,Active,2023-10-26,Mid
5622,NAB-A00005622,3974,Savings,NGN,24608.45,13651.46,Active,2019-03-16,Mid
5623,NAB-A00005623,3975,Savings,NGN,10512.92,2649.61,Active,2021-10-31,Low
5624,NAB-A00005624,3976,Savings,GHS,10364.77,5144.47,Suspended,2021-09-10,Low
5625,NAB-A00005625,3977,Premium,NGN,50594.73,25423.89,Dormant,2019-10-29,Mid
5626,NAB-A00005626,3978,Current,NGN,10075.48,3956.92,Active,2021-03-06,Low
5627,NAB-A00005627,3978,Savings,NGN,4942.37,1559.03,Active,2021-03-08,Low
5628,NAB-A00005628,3979,Savings,GHS,27295.63,14223.43,Active,2022-11-04,Mid
5629,NAB-A00005629,3980,Savings,USD,10009.89,3528.69,Active,2023-07-06,Low
5630,NAB-A00005630,3980,Fixed Deposit,USD,4904.57,293.67,Active,2023-06-24,Low
5631,NAB-A00005631,3981,Premium,NGN,9700.52,7076.19,Active,2022-01-06,Low
5632,NAB-A00005632,3981,Current,NGN,5441.75,1003.6,Suspended,2021-12-22,Low
5633,NAB-A00005633,3982,Savings,NGN,10786.81,9603.42,Active,2019-05-05,Low
5634,NAB-A00005634,3983,Premium,NGN,24361.35,12555.53,Active,2019-12-09,Mid
5635,NAB-A00005635,3984,Premium,NGN,46941.75,26760.82,Active,2019-07-03,Mid
5636,NAB-A00005636,3985,Domiciliary,USD,9845.46,8795.48,Active,2019-05-06,Low
5637,NAB-A00005637,3985,Premium,USD,27428.66,25689.85,Active,2019-04-25,Mid
5638,NAB-A00005638,3986,Savings,ZAR,45763.93,23288.6,Active,2020-10-24,Mid
5639,NAB-A00005639,3987,Savings,USD,255660.26,175842.95,Suspended,2019-12-23,High
5640,NAB-A00005640,3988,Savings,NGN,10692.82,8007.99,Dormant,2019-10-09,Low
5641,NAB-A00005641,3989,Savings,USD,49930.22,12378.11,Active,2022-05-02,Mid
5642,NAB-A00005642,3990,Premium,ZAR,10448.33,3081.75,Active,2020-09-25,Low
5643,NAB-A00005643,3991,Savings,USD,47984.36,15391.8,Active,2021-12-11,Mid
5644,NAB-A00005644,3991,Fixed Deposit,USD,23876.23,16325.95,Active,2021-11-27,Mid
5645,NAB-A00005645,3992,Savings,USD,10315.84,3558.04,Suspended,2023-12-17,Low
5646,NAB-A00005646,3993,Current,NGN,5207.05,2461.47,Active,2019-01-12,Low
5647,NAB-A00005647,3993,Domiciliary,NGN,47371.67,6908.68,Active,2019-01-31,Low
5648,NAB-A00005648,3994,Fixed Deposit,NGN,45604.96,21039.05,Active,2020-10-21,Mid
5649,NAB-A00005649,3994,Premium,NGN,51273.5,12600.92,Active,2020-10-06,Mid
5650,NAB-A00005650,3995,Domiciliary,NGN,9224.37,819.91,Active,2021-02-22,Low
5651,NAB-A00005651,3995,Current,NGN,54602.99,49074.88,Active,2021-02-28,Mid
5652,NAB-A00005652,3996,Fixed Deposit,NGN,5188.69,475.84,Dormant,2020-10-24,Low
5653,NAB-A00005653,3997,Savings,GBP,5375.12,2727.33,Active,2022-06-18,Low
5654,NAB-A00005654,3998,Current,GBP,24110.91,20472.34,Active,2021-07-08,Mid
5655,NAB-A00005655,3998,Savings,GBP,9280.9,1297.08,Active,2021-07-16,Low
5656,NAB-A00005656,3999,Premium,NGN,9341.25,6465.07,Suspended,2020-07-13,Low
5657,NAB-A00005657,4000,Savings,NGN,107651.18,16651.15,Active,2021-01-10,Mid
5658,NAB-A00005658,4001,Savings,USD,47414.65,19784.69,Active,2023-11-09,Mid
5659,NAB-A00005659,4001,Domiciliary,USD,9971.32,1098.65,Active,2023-11-11,Low
5660,NAB-A00005660,4002,Savings,USD,9498.72,3292.87,Closed,2021-10-02,Low
5661,NAB-A00005661,4003,Current,USD,10448.53,1319.22,Active,2023-04-15,Low
5662,NAB-A00005662,4004,Current,GBP,9001.58,2206.55,Active,2021-11-18,Low
5663,NAB-A00005663,4005,Savings,USD,235506.34,45621.02,Active,2023-08-25,Mid
5664,NAB-A00005664,4005,Current,USD,22696.54,19657.25,Active,2023-08-26,Mid
5665,NAB-A00005665,4006,Fixed Deposit,NGN,25169.04,17026.97,Active,2022-06-15,Mid
5666,NAB-A00005666,4006,Current,NGN,228350.13,185525.09,Suspended,2022-06-17,High
5667,NAB-A00005667,4006,Savings,NGN,24315.28,7113.44,Dormant,2022-05-21,Low
5668,NAB-A00005668,4007,Savings,USD,10955.6,8372.09,Active,2023-12-29,Low
5669,NAB-A00005669,4008,Current,USD,93285.69,66823.88,Active,2021-12-13,High
5670,NAB-A00005670,4008,Premium,USD,5358.45,2924.48,Dormant,2021-12-13,Low
5671,NAB-A00005671,4009,Savings,GHS,9048.44,3326.01,Active,2019-08-26,Low
5672,NAB-A00005672,4010,Domiciliary,NGN,26304.78,16366.19,Active,2020-07-04,Mid
5673,NAB-A00005673,4011,Savings,NGN,4934.87,2588.89,Active,2019-12-24,Low
5674,NAB-A00005674,4012,Savings,USD,4972.32,3470.59,Active,2019-06-23,Low
5675,NAB-A00005675,4012,Savings,USD,5464.4,4509.37,Active,2019-07-06,Low
5676,NAB-A00005676,4013,Current,USD,9866.7,3435.59,Active,2021-03-17,Low
5677,NAB-A00005677,4014,Savings,USD,5380.32,357.32,Dormant,2020-11-20,Low
5678,NAB-A00005678,4015,Domiciliary,NGN,52195.8,19232.0,Dormant,2020-12-10,Mid
5679,NAB-A00005679,4016,Fixed Deposit,NGN,5334.51,2984.94,Active,2023-09-17,Low
5680,NAB-A00005680,4017,Current,NGN,4564.76,4213.43,Active,2021-05-04,Low
5681,NAB-A00005681,4018,Current,NGN,5373.29,5037.36,Active,2022-05-06,Low
5682,NAB-A00005682,4019,Savings,NGN,9252.38,4822.05,Active,2020-12-19,Low
5683,NAB-A00005683,4020,Fixed Deposit,NGN,10199.96,9210.22,Active,2023-04-06,Low
5684,NAB-A00005684,4021,Savings,USD,9246.96,6802.73,Dormant,2019-09-05,Low
5685,NAB-A00005685,4022,Savings,NGN,23661.0,10333.12,Active,2019-11-08,Mid
5686,NAB-A00005686,4023,Savings,USD,10151.12,2573.48,Active,2021-07-11,Low
5687,NAB-A00005687,4024,Current,GHS,10991.54,5011.67,Active,2020-01-06,Low
5688,NAB-A00005688,4025,Premium,NGN,102297.84,39850.16,Active,2023-07-12,Mid
5689,NAB-A00005689,4025,Current,NGN,91589.02,19665.03,Suspended,2023-07-18,Mid
5690,NAB-A00005690,4026,Savings,GHS,52673.15,39797.89,Dormant,2021-11-04,Mid
5691,NAB-A00005691,4027,Premium,NGN,9949.19,1971.34,Active,2022-04-17,Low
5692,NAB-A00005692,4028,Domiciliary,NGN,4651.36,727.45,Active,2021-10-05,Low
5693,NAB-A00005693,4029,Fixed Deposit,GHS,27395.85,20936.08,Active,2022-04-08,Mid
5694,NAB-A00005694,4029,Savings,GHS,10439.79,2522.05,Active,2022-04-01,Low
5695,NAB-A00005695,4030,Current,NGN,4884.99,4603.79,Active,2023-04-05,Low
5696,NAB-A00005696,4031,Current,USD,5096.76,2201.47,Active,2022-12-30,Low
5697,NAB-A00005697,4032,Savings,NGN,4846.11,1793.32,Active,2019-07-19,Low
5698,NAB-A00005698,4033,Savings,NGN,50902.27,34478.27,Active,2019-12-20,Mid
5699,NAB-A00005699,4034,Domiciliary,GBP,107033.7,62869.29,Active,2019-06-08,High
5700,NAB-A00005700,4035,Fixed Deposit,GBP,273377.41,93970.5,Active,2021-07-18,High
5701,NAB-A00005701,4036,Current,GHS,5218.27,1215.06,Active,2022-10-12,Low
5702,NAB-A00005702,4037,Domiciliary,USD,23078.54,6866.04,Active,2023-09-27,Low
5703,NAB-A00005703,4038,Domiciliary,NGN,25275.21,5828.76,Active,2019-11-23,Low
5704,NAB-A00005704,4038,Savings,NGN,46485.62,25837.34,Active,2019-11-01,Mid
5705,NAB-A00005705,4038,Current,NGN,26997.59,22792.5,Active,2019-11-06,Mid
5706,NAB-A00005706,4039,Current,NGN,10725.12,1724.32,Active,2021-02-24,Low
5707,NAB-A00005707,4040,Domiciliary,GBP,49262.55,19612.29,Active,2023-12-07,Mid
5708,NAB-A00005708,4040,Current,GBP,23751.38,6475.87,Active,2023-11-29,Low
5709,NAB-A00005709,4041,Fixed Deposit,NGN,97309.17,74946.57,Active,2022-12-13,High
5710,NAB-A00005710,4041,Fixed Deposit,NGN,9908.73,7143.73,Active,2022-12-08,Low
5711,NAB-A00005711,4042,Savings,USD,10298.41,8523.56,Active,2020-12-05,Low
5712,NAB-A00005712,4043,Savings,NGN,4798.3,1783.42,Active,2022-09-24,Low
5713,NAB-A00005713,4043,Domiciliary,NGN,240732.15,207321.74,Active,2022-09-30,High
5714,NAB-A00005714,4044,Fixed Deposit,ZAR,5294.07,1152.72,Active,2020-04-12,Low
5715,NAB-A00005715,4044,Current,ZAR,9717.94,3395.41,Active,2020-04-12,Low
5716,NAB-A00005716,4045,Domiciliary,NGN,9089.13,1193.13,Active,2022-09-01,Low
5717,NAB-A00005717,4046,Current,NGN,9019.12,3305.57,Active,2019-11-23,Low
5718,NAB-A00005718,4046,Current,NGN,4580.19,2695.68,Active,2019-12-01,Low
5719,NAB-A00005719,4047,Savings,ZAR,9259.71,510.16,Active,2023-02-03,Low
5720,NAB-A00005720,4047,Savings,ZAR,95724.62,50633.34,Active,2023-02-18,High
5721,NAB-A00005721,4048,Fixed Deposit,USD,10801.45,8141.29,Active,2023-06-13,Low
5722,NAB-A00005722,4048,Savings,USD,9928.32,5083.95,Active,2023-06-07,Low
5723,NAB-A00005723,4049,Domiciliary,USD,10357.26,9204.22,Active,2020-12-23,Low
5724,NAB-A00005724,4049,Domiciliary,USD,23811.6,15069.7,Active,2021-01-02,Mid
5725,NAB-A00005725,4049,Fixed Deposit,USD,25822.08,22104.6,Active,2020-12-27,Mid
5726,NAB-A00005726,4050,Savings,GHS,9464.17,3909.83,Dormant,2019-05-13,Low
5727,NAB-A00005727,4051,Current,NGN,26525.3,3208.27,Active,2019-10-08,Low
5728,NAB-A00005728,4051,Premium,NGN,45732.01,35179.84,Active,2019-10-07,Mid
5729,NAB-A00005729,4052,Premium,NGN,96046.55,47768.92,Active,2021-02-28,Mid
5730,NAB-A00005730,4053,Savings,GBP,46808.57,18497.87,Active,2022-10-04,Mid
5731,NAB-A00005731,4053,Savings,GBP,26272.69,17656.62,Active,2022-10-27,Mid
5732,NAB-A00005732,4054,Savings,USD,46758.28,2799.81,Dormant,2022-07-09,Low
5733,NAB-A00005733,4055,Current,USD,97939.57,19459.5,Active,2022-12-02,Mid
5734,NAB-A00005734,4056,Savings,GHS,10900.54,8226.4,Active,2021-03-09,Low
5735,NAB-A00005735,4057,Savings,NGN,5251.57,1867.59,Active,2023-05-20,Low
5736,NAB-A00005736,4058,Savings,NGN,262903.91,150291.4,Active,2022-07-17,High
5737,NAB-A00005737,4059,Current,NGN,24804.43,11550.94,Active,2021-10-17,Mid
5738,NAB-A00005738,4060,Savings,NGN,5380.4,3709.1,Active,2021-03-27,Low
5739,NAB-A00005739,4060,Savings,NGN,4937.62,386.5,Suspended,2021-04-01,Low
5740,NAB-A00005740,4061,Savings,GHS,9818.57,7760.37,Active,2020-03-24,Low
5741,NAB-A00005741,4062,Savings,NGN,9598.11,7767.04,Active,2021-06-01,Low
5742,NAB-A00005742,4063,Current,NGN,4539.31,3096.96,Active,2021-06-20,Low
5743,NAB-A00005743,4064,Savings,NGN,24677.63,3598.78,Active,2020-02-21,Low
5744,NAB-A00005744,4064,Current,NGN,23617.29,13046.46,Closed,2020-02-28,Mid
5745,NAB-A00005745,4065,Current,NGN,25266.01,11040.02,Active,2022-03-22,Mid
5746,NAB-A00005746,4065,Savings,NGN,53937.82,15594.41,Active,2022-04-09,Mid
5747,NAB-A00005747,4066,Savings,NGN,9497.71,7787.14,Active,2019-03-20,Low
5748,NAB-A00005748,4066,Savings,NGN,10045.99,2510.14,Active,2019-03-07,Low
5749,NAB-A00005749,4067,Current,GBP,4806.03,2805.03,Suspended,2019-02-15,Low
5750,NAB-A00005750,4068,Fixed Deposit,NGN,26574.92,20936.7,Dormant,2021-04-08,Mid
5751,NAB-A00005751,4068,Current,NGN,9430.08,945.44,Active,2021-04-29,Low
5752,NAB-A00005752,4069,Current,USD,24251.57,4347.27,Active,2021-08-29,Low
5753,NAB-A00005753,4069,Current,USD,5020.72,2191.0,Active,2021-08-16,Low
5754,NAB-A00005754,4070,Current,GBP,4665.02,1315.35,Active,2019-03-22,Low
5755,NAB-A00005755,4071,Savings,USD,4504.81,2164.73,Active,2021-01-25,Low
5756,NAB-A00005756,4072,Fixed Deposit,USD,5218.17,3657.96,Active,2019-10-11,Low
5757,NAB-A00005757,4073,Savings,USD,4506.64,2335.73,Active,2019-11-28,Low
5758,NAB-A00005758,4074,Savings,GBP,5410.83,2265.13,Active,2023-12-21,Low
5759,NAB-A00005759,4075,Savings,ZAR,4624.03,3884.82,Active,2023-10-23,Low
5760,NAB-A00005760,4076,Savings,USD,27395.03,14274.77,Active,2021-04-06,Mid
5761,NAB-A00005761,4076,Savings,USD,22776.98,2135.99,Active,2021-03-31,Low
5762,NAB-A00005762,4076,Savings,USD,27003.98,3122.29,Active,2021-04-12,Low
5763,NAB-A00005763,4077,Fixed Deposit,NGN,4753.27,4229.45,Active,2020-09-26,Low
5764,NAB-A00005764,4078,Current,GHS,26239.54,13086.82,Active,2021-01-14,Mid
5765,NAB-A00005765,4079,Fixed Deposit,NGN,23469.91,2600.22,Active,2019-06-14,Low
5766,NAB-A00005766,4079,Savings,NGN,5191.78,983.78,Dormant,2019-06-02,Low
5767,NAB-A00005767,4079,Premium,NGN,99514.07,5716.51,Active,2019-06-30,Low
5768,NAB-A00005768,4080,Current,NGN,50818.3,43959.74,Active,2022-03-02,Mid
5769,NAB-A00005769,4081,Savings,GBP,249781.09,82510.27,Active,2020-08-29,High
5770,NAB-A00005770,4082,Domiciliary,NGN,23849.15,10471.78,Active,2019-07-16,Mid
5771,NAB-A00005771,4082,Premium,NGN,9842.24,1176.11,Active,2019-07-13,Low
5772,NAB-A00005772,4083,Savings,NGN,10683.45,6262.14,Active,2022-10-27,Low
5773,NAB-A00005773,4083,Fixed Deposit,NGN,24189.97,16986.94,Active,2022-10-27,Mid
5774,NAB-A00005774,4083,Current,NGN,250596.29,36521.19,Dormant,2022-10-29,Mid
5775,NAB-A00005775,4084,Current,NGN,5144.37,4471.93,Active,2019-12-14,Low
5776,NAB-A00005776,4084,Fixed Deposit,NGN,9177.73,7107.79,Active,2019-12-15,Low
5777,NAB-A00005777,4085,Current,USD,10769.53,9154.24,Active,2021-03-09,Low
5778,NAB-A00005778,4086,Current,NGN,4585.99,3097.54,Active,2022-06-16,Low
5779,NAB-A00005779,4087,Current,NGN,22569.09,15019.28,Active,2019-02-06,Mid
5780,NAB-A00005780,4088,Savings,NGN,4828.38,4218.62,Active,2020-04-20,Low
5781,NAB-A00005781,4089,Savings,USD,91501.63,85802.46,Active,2022-01-16,High
5782,NAB-A00005782,4090,Current,NGN,4570.53,4242.66,Active,2021-09-20,Low
5783,NAB-A00005783,4090,Domiciliary,NGN,10795.25,6682.28,Active,2021-09-14,Low
5784,NAB-A00005784,4091,Current,NGN,5398.61,3597.45,Active,2020-01-20,Low
5785,NAB-A00005785,4092,Current,NGN,26274.05,9363.43,Active,2019-02-18,Low
5786,NAB-A00005786,4092,Savings,NGN,5003.72,1716.22,Active,2019-02-13,Low
5787,NAB-A00005787,4093,Current,GBP,4619.59,2579.82,Active,2020-09-02,Low
5788,NAB-A00005788,4093,Current,GBP,23164.01,14731.5,Active,2020-08-16,Mid
5789,NAB-A00005789,4094,Current,USD,9010.56,7530.43,Active,2021-02-13,Low
5790,NAB-A00005790,4095,Domiciliary,USD,9409.75,2584.64,Active,2021-12-06,Low
5791,NAB-A00005791,4096,Current,GBP,54779.73,35894.52,Active,2019-09-11,Mid
5792,NAB-A00005792,4097,Domiciliary,USD,10418.57,3634.31,Active,2019-06-17,Low
5793,NAB-A00005793,4097,Savings,USD,4985.99,4694.47,Active,2019-06-24,Low
5794,NAB-A00005794,4098,Savings,GBP,25941.81,16293.61,Active,2020-01-27,Mid
5795,NAB-A00005795,4099,Domiciliary,GBP,22693.4,21186.34,Active,2023-12-10,Mid
5796,NAB-A00005796,4100,Savings,NGN,4618.14,2057.02,Dormant,2022-07-16,Low
5797,NAB-A00005797,4101,Fixed Deposit,USD,46392.46,36522.62,Active,2021-03-04,Mid
5798,NAB-A00005798,4101,Current,USD,25845.88,23370.56,Active,2021-02-21,Mid
5799,NAB-A00005799,4102,Current,GHS,4591.9,3669.31,Active,2019-10-14,Low
5800,NAB-A00005800,4103,Savings,GBP,10519.46,4535.72,Active,2019-03-11,Low
5801,NAB-A00005801,4104,Current,NGN,49385.6,32030.43,Suspended,2019-04-26,Mid
5802,NAB-A00005802,4104,Savings,NGN,27155.09,18638.38,Active,2019-04-01,Mid
5803,NAB-A00005803,4105,Savings,GBP,108028.29,42416.1,Active,2020-07-25,Mid
5804,NAB-A00005804,4106,Savings,NGN,45484.91,15385.71,Active,2023-10-09,Mid
5805,NAB-A00005805,4107,Savings,USD,4894.32,2889.23,Suspended,2020-02-16,Low
5806,NAB-A00005806,4108,Savings,NGN,9149.97,5213.72,Active,2020-11-13,Low
5807,NAB-A00005807,4109,Premium,NGN,9834.64,7720.18,Active,2020-12-16,Low
5808,NAB-A00005808,4109,Current,NGN,46494.54,27339.63,Active,2020-12-31,Mid
5809,NAB-A00005809,4110,Current,USD,10241.66,3610.42,Active,2019-01-19,Low
5810,NAB-A00005810,4111,Current,USD,52585.97,34243.84,Active,2022-01-03,Mid
5811,NAB-A00005811,4112,Savings,NGN,4576.3,3446.44,Active,2022-11-06,Low
5812,NAB-A00005812,4112,Savings,NGN,10569.57,5944.54,Active,2022-11-04,Low
5813,NAB-A00005813,4113,Savings,ZAR,5031.3,2646.43,Active,2019-04-10,Low
5814,NAB-A00005814,4113,Fixed Deposit,ZAR,248154.69,214133.02,Active,2019-04-14,High
5815,NAB-A00005815,4114,Current,GBP,5058.95,4141.17,Active,2021-01-29,Low
5816,NAB-A00005816,4114,Savings,GBP,10204.09,9693.6,Active,2021-01-16,Low
5817,NAB-A00005817,4115,Savings,USD,26444.36,5448.57,Active,2022-12-10,Low
5818,NAB-A00005818,4116,Premium,USD,4745.57,2168.72,Active,2023-07-16,Low
5819,NAB-A00005819,4117,Savings,USD,4716.92,1548.15,Active,2019-11-10,Low
5820,NAB-A00005820,4117,Premium,USD,230856.27,111213.16,Active,2019-11-09,High
5821,NAB-A00005821,4118,Current,USD,4821.13,677.55,Active,2020-03-07,Low
